Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Gajraj Travels,A/C Sleeper (2+1),22:15,05:35,07h 20m,600.0,1,4.7,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),22:30,05:05,06h 35m,450.0,3,4.3,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,450.0,3,4.0,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
M R Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,714.0,3,4.1,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Gayatri Travels,NON AC Seater / Sleeper 2+1,22:00,05:30,07h 30m,350.0,3,4.8,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 160290,Express Non AC Seater 2+3,19:30,02:30,07h 00m,369.0,3,1.0,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
RSRTC - 194122,Semi Deluxe Non AC Seater 2+2,21:31,04:00,06h 29m,411.0,6,4.4,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
RSRTC - 193595,NON AC Seater / Sleeper 2+1,22:01,04:15,06h 14m,463.0,1,2.1,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,05:00,08h 00m,397.1,4,4.0,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,06:00,08h 45m,500.0,1,4.0,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
Rinku Travels,A/C Seater / Sleeper (2+1),21:30,05:20,07h 50m,500.0,3,3.9,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:00,07h 05m,699.0,1,2.8,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:45,06:30,06h 45m,800.0,2,5.0,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:55,07:00,07h 05m,900.0,1,2.1,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
RSRTC - 195350,Express Non AC Seater 2+3,18:40,00:00,05h 20m,369.0,4,3.0,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
RSRTC - 178227,Express Non AC Seater 2+3,19:50,03:00,07h 10m,369.0,3,2.3,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
RSRTC - 177697,Express Non AC Seater 2+3,20:50,04:50,08h 00m,369.0,4,1.0,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
RSRTC - 190202,Express Non AC Seater 2+3,21:50,05:00,07h 10m,369.0,4,3.1,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
RSRTC - 193797,NON AC Seater / Sleeper 2+1,22:01,04:30,06h 29m,463.0,9,3.5,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,04:30,05h 30m,570.0,3,4.4,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04:00,07h 00m,499.0,2,3.1,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,04:15,05h 45m,1000.0,1,2.1,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,03:00,05h 45m,1200.0,8,2.0,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
RSRTC - 188046,Express Non AC Seater 2+3,14:15,17:30,03h 15m,167.0,4,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 167049,Express Non AC Seater 2+3,14:30,17:45,03h 15m,167.0,4,5.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,14:46,17:35,02h 49m,339.0,2,3.6,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 169078,NON AC Seater / Sleeper 2+1,15:00,18:00,03h 00m,235.0,3,5.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 184963,Express Non AC Seater 2+3,15:15,18:30,03h 15m,167.0,4,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 190572,Express Non AC Seater 2+3,16:15,19:30,03h 15m,167.0,4,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,16:30,19:15,02h 45m,339.0,3,5.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 184965,Express Non AC Seater 2+3,16:45,20:05,03h 20m,167.0,4,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,17:30,20:15,02h 45m,339.0,3,4.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 190951,Express Non AC Seater 2+3,18:00,21:15,03h 15m,167.0,4,5.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 193481,Express Non AC Seater 2+3,18:30,21:30,03h 00m,167.0,4,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,22:30,02h 30m,339.0,3,4.1,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,00:30,03h 30m,235.0,3,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 172841,Super Luxury Volvo AC Seater Pushback 2+2,22:01,00:25,02h 24m,339.0,3,5.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,01:30,02h 30m,339.0,3,4.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Jain travels regd,A/C Seater / Sleeper (2+1),14:00,17:20,03h 20m,370.0,4,4.7,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Jain travels regd,NON AC Seater / Sleeper 2+1,15:30,19:30,04h 00m,270.0,4,5.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
M R Travels,NON A/C Seater/ Sleeper (2+1),17:00,21:25,04h 25m,408.0,4,3.5,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,22:30,04h 00m,495.0,3,3.5,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
M R Travels,NON A/C Seater/ Sleeper (2+1),20:25,23:55,03h 30m,459.0,4,3.5,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 193896,Express Non AC Seater 2+3,14:15,19:30,05h 15m,263.0,4,4.0,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
RSRTC - 168828,Express Non AC Seater 2+3,15:45,21:40,05h 55m,263.0,4,4.0,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
RSRTC - 173068,Super Luxury Volvo AC Seater Pushback 2+2,16:40,21:10,04h 30m,440.0,1,4.0,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:15,19:30,05h 15m,500.0,1,3.6,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
R.K Jakhar Travels,A/C Seater / Sleeper (2+1),21:25,02:30,05h 05m,400.0,4,4.4,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:15,03:00,04h 45m,300.0,4,3.6,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06:08,06h 09m,350.0,2,3.4,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),12:50,18:00,05h 10m,350.0,4,1.5,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
Devraj Travels,Bharat Benz A/C Seater (2+2),12:55,18:20,05h 25m,350.0,3,1.0,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
MS Gajraj Bus Service,A/C Seater (2+3),14:40,20:10,05h 30m,351.43,5,1.0,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
Amit Travels,Non AC Seater (2+3),15:40,21:20,05h 40m,299.0,5,1.7,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:15,04h 45m,699.0,3,4.7,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
Devraj Travels,A/C Seater / Sleeper (2+1),18:15,23:05,04h 50m,750.0,8,4.6,Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani
Jain travels regd,NON A/C Sleeper (2+1),15:45,18:30,02h 45m,350.0,2,3.8,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Rinku Travels,A/C Seater / Sleeper (2+1),17:30,21:00,03h 30m,333.0,4,3.5,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,21:30,03h 30m,299.0,1,5.0,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Jain travels regd,A/C Seater / Sleeper (2+1),18:45,20:45,02h 00m,300.0,3,3.8,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
V k jain travels,NON A/C Seater/ Sleeper (2+1),14:15,17:01,02h 46m,350.0,3,1.0,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Mahadev Travels JOD,A/C Sleeper (2+1),16:45,19:15,02h 30m,4000.0,3,4.3,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Shri Krishna travels (NBT),NON A/C Sleeper (2+1),18:59,20:44,01h 45m,1400.0,2,3.7,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),19:00,22:00,03h 00m,1399.0,2,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Dev Darbar Travel Agency,A/C Sleeper (2+1),19:45,22:30,02h 45m,539.0,3,3.5,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,19:25,21:25,02h 00m,1000.0,4,3.8,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 153984,Express Non AC Seater 2+3,14:00,19:00,05h 00m,212.0,4,5.0,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 194380,Deluxe AC Seater 2+2,14:00,17:45,03h 45m,384.0,6,3.3,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 166605,Express Non AC Seater 2+3,15:10,20:30,05h 20m,212.0,4,3.7,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 174532,Express Non AC Seater 2+3,16:00,20:45,04h 45m,212.0,4,3.7,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 163483,Express Non AC Seater 2+3,16:45,21:45,05h 00m,212.0,4,3.7,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 194420,Deluxe AC Seater 2+2,17:15,21:00,03h 45m,378.0,3,3.0,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 194256,Express Non AC Seater 2+3,17:30,22:15,04h 45m,212.0,4,3.7,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 191334,Express Non AC Seater 2+3,22:00,03:00,05h 00m,212.0,4,3.7,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,A/C Seater / Sleeper (2+1),15:20,20:00,04h 40m,600.0,2,4.7,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,16:30,22:45,06h 15m,450.0,3,5.0,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:40,21:00,03h 20m,612.0,4,4.4,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
M R Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:45,22:45,04h 00m,663.0,2,4.9,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,A/C Seater / Sleeper (2+1),19:00,23:35,04h 35m,400.0,2,4.4,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 193271,Express Non AC Seater 2+3,19:30,00:15,04h 45m,212.0,4,3.6,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
RSRTC - 189622,Express Non AC Seater 2+3,22:00,02:25,04h 25m,212.0,4,4.3,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),12:50,16:25,03h 35m,599.0,2,4.1,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),13:45,18:25,04h 40m,500.0,3,3.5,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,16:00,20:40,04h 40m,300.0,4,3.8,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,20:35,03h 35m,599.0,1,4.8,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:00,03h 50m,485.0,3,4.9,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),19:30,23:15,03h 45m,762.0,4,5.0,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),21:30,02:55,05h 25m,460.0,4,3.3,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,02:40,04h 40m,300.0,4,3.5,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,02:45,04h 45m,800.0,4,5.0,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Raj travels,A/C Sleeper (2+1),22:30,04:30,06h 00m,789.0,3,3.0,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
RSRTC - 148713,Express Non AC Seater 2+3,14:15,18:45,04h 30m,250.0,4,2.3,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RSRTC - 192421,Express Non AC Seater 2+3,14:50,19:15,04h 25m,250.0,4,2.1,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RSRTC - 193700,Express Non AC Seater 2+3,16:15,20:45,04h 30m,250.0,4,3.0,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RSRTC - 194377,Deluxe AC Seater 2+2,19:10,23:00,03h 50m,446.0,3,5.0,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:20,20:15,03h 55m,714.0,4,4.1,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),19:20,22:40,03h 20m,400.0,2,3.8,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
New Deep Travels,Volvo A/C Semi Sleeper (2+2),20:00,23:10,03h 10m,666.67,4,3.7,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Shree karni Travels,A/C Seater / Sleeper (2+1),22:45,03:55,05h 10m,381.0,4,4.4,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Shree karni Travels,NON A/C Seater/ Sleeper (2+1),23:30,03:40,04h 10m,350.0,3,3.4,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Shri Shanti Travels,A/C Seater / Sleeper (2+1),13:20,17:15,03h 55m,450.0,3,2.5,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),16:00,19:10,03h 10m,700.0,2,2.8,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Rathore Travels Madho,A/C Seater / Sleeper (2+1),18:15,22:15,04h 00m,500.0,4,1.6,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Rathore Travels Madho,A/C Seater / Sleeper (2+1),20:15,00:00,03h 45m,450.0,4,1.5,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
AMBIKA TRAVELS AND CARGO,NON AC Seater / Sleeper 2+1,21:05,02:25,05h 20m,600.0,3,2.8,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RSRTC - 166731,Express Non AC Seater 2+3,14:10,18:10,04h 00m,205.0,4,3.1,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
RSRTC - 189537,Express Non AC Seater 2+3,14:40,19:00,04h 20m,205.0,4,1.0,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
RSRTC - 184104,Express Non AC Seater 2+3,15:10,19:10,04h 00m,205.0,4,1.0,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
RSRTC - 180333,Express Non AC Seater 2+3,15:15,19:30,04h 15m,205.0,4,3.1,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
RSRTC - 190206,Express Non AC Seater 2+3,15:20,19:30,04h 10m,205.0,4,3.1,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,01:00,04h 00m,800.0,4,1.8,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
NueGo,Electric A/C Seater (2+2),14:00,18:15,04h 15m,587.0,1,4.5,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),14:15,17:35,03h 20m,1999.0,3,3.8,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Sethi Yatra Company,A/C Seater/Sleeper (2+1),14:35,18:30,03h 55m,1140.0,1,5.0,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Vijaylakshmi tour & travels,Bharat Benz A/C Seater /Sleeper (2+1),15:00,19:10,04h 10m,1499.0,9,3.5,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
RSRTC - 190552,Express Non AC Seater 2+3,15:30,20:25,04h 55m,270.0,4,2.9,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
RSRTC - 175161,Express Non AC Seater 2+3,18:15,00:00,05h 45m,270.0,4,3.6,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
RSRTC - 178227,Express Non AC Seater 2+3,19:50,01:20,05h 30m,269.0,4,3.0,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
RSRTC - 177697,Express Non AC Seater 2+3,20:50,02:30,05h 40m,269.0,4,1.0,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
RSRTC - 183063,Express Non AC Seater 2+3,22:20,03:20,05h 00m,270.0,3,3.8,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
RSRTC - 190180,Express Non AC Seater 2+3,22:50,03:30,04h 40m,268.0,3,2.1,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
GV Tours,A/C Seater/Sleeper (2+1),16:00,20:50,04h 50m,463.0,4,3.0,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,499.0,2,3.5,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,500.0,4,5.0,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,500.0,4,3.0,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
janta shatabdi travels,A/C Sleeper (2+1),22:15,02:10,03h 55m,680.0,3,3.0,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
SBSTC-ASANSOL - KOLKATA - L/S - 12:35 (HOWRAH DEPOT) - 205,Non AC Seater (2+3),13:40,17:10,03h 30m,150.0,3,2.2,Durgapur to Calcutta,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SBSTC-DURGAPUR - HABRA - VIA - DUNLOP - 14:05 (DGP DEPOT - 243,Non AC Seater (2+3),14:05,17:35,03h 30m,155.0,1,3.9,Durgapur to Calcutta,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SBSTC-ASANSOL - KOLKATA - 13:05 (ASANSOL DEPOT) - 141,Non AC Seater (2+3),14:15,17:45,03h 30m,150.0,3,3.1,Durgapur to Calcutta,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SBSTC-ASANSOL - KARUNAMOYEE - VOLVO - 13:25 (BEL DEPOT) - 3956,Volvo AC Seater (2+2),14:30,18:45,04h 15m,360.0,3,4.4,Durgapur to Calcutta,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SBSTC-BANKURA - KARUNAMOYEE - 13:00 (BNK DEPOT) - 240,Non AC Seater (2+3),14:55,18:55,04h 00m,155.0,2,3.7,Durgapur to Calcutta,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SBSTC-ASANSOL - KARUNAMOYEE - 13:55 (ASANSOL DEPOT) - 394,Non AC Seater (2+3),15:05,19:05,04h 00m,155.0,2,3.2,Durgapur to Calcutta,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SBSTC-DURGAPUR - KARUNAMOYEE - A/C - 15:10 (DGP DEPOT) - 1648,AC Seater (2+2),15:10,19:10,04h 00m,300.0,2,3.2,Durgapur to Calcutta,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SBSTC-ASANSOL - KOLKATA - 14:05 (HOWRAH DEPOT) - 748,Non AC Seater (2+3),15:15,18:45,03h 30m,150.0,4,3.5,Durgapur to Calcutta,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SBSTC-ASANSOL - KOLKATA - A/C - 14:20 (HWH DEPOT) - 1149,AC Seater (2+2),15:40,19:10,03h 30m,300.0,3,3.3,Durgapur to Calcutta,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
